,model,subject,verb,entity,entity_cat,sentence,pll_på,pll_med,pll_null,index_
1334,NorGLM/NorLlama-3B,Kim,fortsatte,tunnel,construction/housing,"['Kim fortsatte på tunnelen.', 'Kim fortsatte med tunnelen.', 'Kim fortsatte tunnelen.']",39.277366638183594,37.68123245239258,36.68949508666992,63
1335,NorGLM/NorLlama-3B,Kim,avsluttet,tunnel,construction/housing,"['Kim avsluttet på tunnelen.', 'Kim avsluttet med tunnelen.', 'Kim avsluttet tunnelen.']",40.638729095458984,39.39799499511719,36.76987838745117,63
1336,NorGLM/NorLlama-3B,Kim,begynte,vegg,construction/housing,"['Kim begynte på veggen.', 'Kim begynte med veggen.', 'Kim begynte veggen.']",32.938419342041016,35.10040283203125,35.837982177734375,64
1337,NorGLM/NorLlama-3B,Kim,startet,vegg,construction/housing,"['Kim startet på veggen.', 'Kim startet med veggen.', 'Kim startet veggen.']",31.78095054626465,33.29761505126953,32.088619232177734,64
1338,NorGLM/NorLlama-3B,Kim,fortsatte,vegg,construction/housing,"['Kim fortsatte på veggen.', 'Kim fortsatte med veggen.', 'Kim fortsatte veggen.']",33.337379455566406,34.977256774902344,34.82020568847656,64
1339,NorGLM/NorLlama-3B,Kim,avsluttet,vegg,construction/housing,"['Kim avsluttet på veggen.', 'Kim avsluttet med veggen.', 'Kim avsluttet veggen.']",36.47638702392578,36.24773406982422,34.1258544921875,64
1340,NorGLM/NorLlama-3B,Kim,begynte,lampe,construction/housing,"['Kim begynte på lampen.', 'Kim begynte med lampen.', 'Kim begynte lampen.']",40.68678283691406,39.1247673034668,40.954872131347656,65
1341,NorGLM/NorLlama-3B,Kim,startet,lampe,construction/housing,"['Kim startet på lampen.', 'Kim startet med lampen.', 'Kim startet lampen.']",38.777191162109375,37.34769058227539,36.32437515258789,65
1342,NorGLM/NorLlama-3B,Kim,fortsatte,lampe,construction/housing,"['Kim fortsatte på lampen.', 'Kim fortsatte med lampen.', 'Kim fortsatte lampen.']",41.41880416870117,39.269832611083984,39.11582946777344,65
1343,NorGLM/NorLlama-3B,Kim,avsluttet,lampe,construction/housing,"['Kim avsluttet på lampen.', 'Kim avsluttet med lampen.', 'Kim avsluttet lampen.']",40.81403732299805,40.56036376953125,37.72304153442383,65
1344,NorGLM/NorLlama-3B,Kim,begynte,mur,construction/housing,"['Kim begynte på muren.', 'Kim begynte med muren.', 'Kim begynte muren.']",34.588043212890625,36.294315338134766,37.04252243041992,66
1345,NorGLM/NorLlama-3B,Kim,startet,mur,construction/housing,"['Kim startet på muren.', 'Kim startet med muren.', 'Kim startet muren.']",33.86346435546875,34.87260055541992,34.41473388671875,66
1346,NorGLM/NorLlama-3B,Kim,fortsatte,mur,construction/housing,"['Kim fortsatte på muren.', 'Kim fortsatte med muren.', 'Kim fortsatte muren.']",35.58530044555664,36.69932556152344,35.987525939941406,66
1347,NorGLM/NorLlama-3B,Kim,avsluttet,mur,construction/housing,"['Kim avsluttet på muren.', 'Kim avsluttet med muren.', 'Kim avsluttet muren.']",36.46699523925781,37.905494689941406,35.873130798339844,66
1348,NorGLM/NorLlama-3B,Kim,begynte,demning,construction/housing,"['Kim begynte på demningen.', 'Kim begynte med demningen.', 'Kim begynte demningen.']",39.014892578125,35.581947326660156,35.78857421875,67
1349,NorGLM/NorLlama-3B,Kim,startet,demning,construction/housing,"['Kim startet på demningen.', 'Kim startet med demningen.', 'Kim startet demningen.']",37.41543197631836,34.62317657470703,31.176666259765625,67
1350,NorGLM/NorLlama-3B,Kim,fortsatte,demning,construction/housing,"['Kim fortsatte på demningen.', 'Kim fortsatte med demningen.', 'Kim fortsatte demningen.']",38.51133728027344,37.02442169189453,33.378360748291016,67
1351,NorGLM/NorLlama-3B,Kim,avsluttet,demning,construction/housing,"['Kim avsluttet på demningen.', 'Kim avsluttet med demningen.', 'Kim avsluttet demningen.']",40.19108963012695,38.144107818603516,36.66815948486328,67
1352,NorGLM/NorLlama-3B,Kim,begynte,møbel,construction/housing,"['Kim begynte på møbelet.', 'Kim begynte med møbelet.', 'Kim begynte møbelet.']",40.20909881591797,39.024627685546875,40.04534149169922,68
1353,NorGLM/NorLlama-3B,Kim,startet,møbel,construction/housing,"['Kim startet på møbelet.', 'Kim startet med møbelet.', 'Kim startet møbelet.']",39.026954650878906,36.494815826416016,36.247169494628906,68
1354,NorGLM/NorLlama-3B,Kim,fortsatte,møbel,construction/housing,"['Kim fortsatte på møbelet.', 'Kim fortsatte med møbelet.', 'Kim fortsatte møbelet.']",40.16889953613281,37.77782440185547,36.96500778198242,68
1355,NorGLM/NorLlama-3B,Kim,avsluttet,møbel,construction/housing,"['Kim avsluttet på møbelet.', 'Kim avsluttet med møbelet.', 'Kim avsluttet møbelet.']",42.462928771972656,39.51850891113281,37.2521858215332,68
1356,NorGLM/NorLlama-3B,Kim,begynte,vase,construction/housing,"['Kim begynte på vasen.', 'Kim begynte med vasen.', 'Kim begynte vasen.']",41.122013092041016,39.10655212402344,38.2289924621582,69
1357,NorGLM/NorLlama-3B,Kim,startet,vase,construction/housing,"['Kim startet på vasen.', 'Kim startet med vasen.', 'Kim startet vasen.']",40.064613342285156,37.55903244018555,35.39305114746094,69
1358,NorGLM/NorLlama-3B,Kim,fortsatte,vase,construction/housing,"['Kim fortsatte på vasen.', 'Kim fortsatte med vasen.', 'Kim fortsatte vasen.']",40.460716247558594,38.25677490234375,36.456642150878906,69
1359,NorGLM/NorLlama-3B,Kim,avsluttet,vase,construction/housing,"['Kim avsluttet på vasen.', 'Kim avsluttet med vasen.', 'Kim avsluttet vasen.']",43.36231994628906,40.305870056152344,38.128055572509766,69
1360,NorGLM/NorLlama-3B,Kim,begynte,ventilator,construction/housing,"['Kim begynte på ventilatoren.', 'Kim begynte med ventilatoren.', 'Kim begynte ventilatoren.']",39.414024353027344,40.04646301269531,40.24642562866211,70
1361,NorGLM/NorLlama-3B,Kim,startet,ventilator,construction/housing,"['Kim startet på ventilatoren.', 'Kim startet med ventilatoren.', 'Kim startet ventilatoren.']",38.11973190307617,38.108619689941406,36.29502487182617,70
1362,NorGLM/NorLlama-3B,Kim,fortsatte,ventilator,construction/housing,"['Kim fortsatte på ventilatoren.', 'Kim fortsatte med ventilatoren.', 'Kim fortsatte ventilatoren.']",40.71379089355469,39.79165267944336,39.56281280517578,70
1363,NorGLM/NorLlama-3B,Kim,avsluttet,ventilator,construction/housing,"['Kim avsluttet på ventilatoren.', 'Kim avsluttet med ventilatoren.', 'Kim avsluttet ventilatoren.']",42.41245651245117,41.13346481323242,39.452674865722656,70
1364,NorGLM/NorLlama-3B,Kim,begynte,speil,construction/housing,"['Kim begynte på speilet.', 'Kim begynte med speilet.', 'Kim begynte speilet.']",37.68040084838867,36.83641052246094,38.62660217285156,71
1365,NorGLM/NorLlama-3B,Kim,startet,speil,construction/housing,"['Kim startet på speilet.', 'Kim startet med speilet.', 'Kim startet speilet.']",36.782249450683594,36.29010772705078,35.52001953125,71
1366,NorGLM/NorLlama-3B,Kim,fortsatte,speil,construction/housing,"['Kim fortsatte på speilet.', 'Kim fortsatte med speilet.', 'Kim fortsatte speilet.']",37.99791717529297,36.74872589111328,37.494667053222656,71
1367,NorGLM/NorLlama-3B,Kim,avsluttet,speil,construction/housing,"['Kim avsluttet på speilet.', 'Kim avsluttet med speilet.', 'Kim avsluttet speilet.']",39.704322814941406,38.33753204345703,37.73027801513672,71
1368,NorGLM/NorLlama-3B,Kim,begynte,flagg,construction/housing,"['Kim begynte på flagget.', 'Kim begynte med flagget.', 'Kim begynte flagget.']",38.57806396484375,37.06669235229492,39.93758773803711,72
1369,NorGLM/NorLlama-3B,Kim,startet,flagg,construction/housing,"['Kim startet på flagget.', 'Kim startet med flagget.', 'Kim startet flagget.']",37.35801696777344,34.36445236206055,35.590091705322266,72
1370,NorGLM/NorLlama-3B,Kim,fortsatte,flagg,construction/housing,"['Kim fortsatte på flagget.', 'Kim fortsatte med flagget.', 'Kim fortsatte flagget.']",37.91529083251953,35.193870544433594,36.56287384033203,72
1371,NorGLM/NorLlama-3B,Kim,avsluttet,flagg,construction/housing,"['Kim avsluttet på flagget.', 'Kim avsluttet med flagget.', 'Kim avsluttet flagget.']",39.225399017333984,35.66996765136719,36.22941970825195,72
1372,NorGLM/NorLlama-3B,Kim,begynte,telt,construction/housing,"['Kim begynte på teltet.', 'Kim begynte med teltet.', 'Kim begynte teltet.']",36.262794494628906,35.10748291015625,36.898773193359375,73
1373,NorGLM/NorLlama-3B,Kim,startet,telt,construction/housing,"['Kim startet på teltet.', 'Kim startet med teltet.', 'Kim startet teltet.']",35.4527473449707,33.74374771118164,32.954505920410156,73
1374,NorGLM/NorLlama-3B,Kim,fortsatte,telt,construction/housing,"['Kim fortsatte på teltet.', 'Kim fortsatte med teltet.', 'Kim fortsatte teltet.']",36.386436462402344,35.68326950073242,35.297325134277344,73
1375,NorGLM/NorLlama-3B,Kim,avsluttet,telt,construction/housing,"['Kim avsluttet på teltet.', 'Kim avsluttet med teltet.', 'Kim avsluttet teltet.']",40.14293670654297,37.19370651245117,33.74563217163086,73
1376,NorGLM/NorLlama-3B,Kim,begynte,port,construction/housing,"['Kim begynte på porten.', 'Kim begynte med porten.', 'Kim begynte porten.']",35.49710464477539,36.775146484375,38.63899230957031,74
1377,NorGLM/NorLlama-3B,Kim,startet,port,construction/housing,"['Kim startet på porten.', 'Kim startet med porten.', 'Kim startet porten.']",34.537532806396484,34.8001823425293,34.247222900390625,74
1378,NorGLM/NorLlama-3B,Kim,fortsatte,port,construction/housing,"['Kim fortsatte på porten.', 'Kim fortsatte med porten.', 'Kim fortsatte porten.']",35.59144592285156,35.89218521118164,36.71592712402344,74
1379,NorGLM/NorLlama-3B,Kim,avsluttet,port,construction/housing,"['Kim avsluttet på porten.', 'Kim avsluttet med porten.', 'Kim avsluttet porten.']",38.52762985229492,38.0328369140625,34.92707061767578,74
1380,NorGLM/NorLlama-3B,Kim,begynte,refreng,entertainment,"['Kim begynte på refrenget.', 'Kim begynte med refrenget.', 'Kim begynte refrenget.']",37.751243591308594,37.707313537597656,38.35944366455078,75
1381,NorGLM/NorLlama-3B,Kim,startet,refreng,entertainment,"['Kim startet på refrenget.', 'Kim startet med refrenget.', 'Kim startet refrenget.']",36.416160583496094,35.05110168457031,34.61922836303711,75
1382,NorGLM/NorLlama-3B,Kim,fortsatte,refreng,entertainment,"['Kim fortsatte på refrenget.', 'Kim fortsatte med refrenget.', 'Kim fortsatte refrenget.']",36.071678161621094,36.14459228515625,34.77137756347656,75
1383,NorGLM/NorLlama-3B,Kim,avsluttet,refreng,entertainment,"['Kim avsluttet på refrenget.', 'Kim avsluttet med refrenget.', 'Kim avsluttet refrenget.']",38.93113327026367,36.17716979980469,35.21760177612305,75
1384,NorGLM/NorLlama-3B,Kim,begynte,ballade,entertainment,"['Kim begynte på balladen.', 'Kim begynte med balladen.', 'Kim begynte balladen.']",40.36454391479492,39.5135612487793,37.895267486572266,76
1385,NorGLM/NorLlama-3B,Kim,startet,ballade,entertainment,"['Kim startet på balladen.', 'Kim startet med balladen.', 'Kim startet balladen.']",38.273277282714844,36.834251403808594,35.45561599731445,76
1386,NorGLM/NorLlama-3B,Kim,fortsatte,ballade,entertainment,"['Kim fortsatte på balladen.', 'Kim fortsatte med balladen.', 'Kim fortsatte balladen.']",39.298099517822266,36.5396728515625,34.61732482910156,76
1387,NorGLM/NorLlama-3B,Kim,avsluttet,ballade,entertainment,"['Kim avsluttet på balladen.', 'Kim avsluttet med balladen.', 'Kim avsluttet balladen.']",41.5023193359375,38.701751708984375,36.730125427246094,76
1388,NorGLM/NorLlama-3B,Kim,begynte,podkast,entertainment,"['Kim begynte på podkasten.', 'Kim begynte med podkasten.', 'Kim begynte podkasten.']",35.59010314941406,36.17926788330078,35.911781311035156,77
1389,NorGLM/NorLlama-3B,Kim,startet,podkast,entertainment,"['Kim startet på podkasten.', 'Kim startet med podkasten.', 'Kim startet podkasten.']",34.27533721923828,34.083797454833984,30.85959243774414,77
1390,NorGLM/NorLlama-3B,Kim,fortsatte,podkast,entertainment,"['Kim fortsatte på podkasten.', 'Kim fortsatte med podkasten.', 'Kim fortsatte podkasten.']",36.86515808105469,35.46123504638672,34.03648376464844,77
1391,NorGLM/NorLlama-3B,Kim,avsluttet,podkast,entertainment,"['Kim avsluttet på podkasten.', 'Kim avsluttet med podkasten.', 'Kim avsluttet podkasten.']",40.83745193481445,37.29677200317383,32.75101089477539,77
1392,NorGLM/NorLlama-3B,Kim,begynte,hymne,entertainment,"['Kim begynte på hymnen.', 'Kim begynte med hymnen.', 'Kim begynte hymnen.']",44.27085494995117,41.28831100463867,42.31062316894531,78
1393,NorGLM/NorLlama-3B,Kim,startet,hymne,entertainment,"['Kim startet på hymnen.', 'Kim startet med hymnen.', 'Kim startet hymnen.']",42.949462890625,39.36216735839844,38.77940368652344,78
1394,NorGLM/NorLlama-3B,Kim,fortsatte,hymne,entertainment,"['Kim fortsatte på hymnen.', 'Kim fortsatte med hymnen.', 'Kim fortsatte hymnen.']",44.038230895996094,39.56755828857422,39.59532928466797,78
1395,NorGLM/NorLlama-3B,Kim,avsluttet,hymne,entertainment,"['Kim avsluttet på hymnen.', 'Kim avsluttet med hymnen.', 'Kim avsluttet hymnen.']",45.54852294921875,39.55622100830078,40.46221160888672,78
1396,NorGLM/NorLlama-3B,Kim,begynte,ode,entertainment,"['Kim begynte på oden.', 'Kim begynte med oden.', 'Kim begynte oden.']",42.632965087890625,41.72575378417969,41.23388671875,79
1397,NorGLM/NorLlama-3B,Kim,startet,ode,entertainment,"['Kim startet på oden.', 'Kim startet med oden.', 'Kim startet oden.']",41.56373977661133,40.13507843017578,38.86861038208008,79
1398,NorGLM/NorLlama-3B,Kim,fortsatte,ode,entertainment,"['Kim fortsatte på oden.', 'Kim fortsatte med oden.', 'Kim fortsatte oden.']",42.827728271484375,41.861663818359375,40.92027282714844,79
1399,NorGLM/NorLlama-3B,Kim,avsluttet,ode,entertainment,"['Kim avsluttet på oden.', 'Kim avsluttet med oden.', 'Kim avsluttet oden.']",43.53895568847656,43.07893371582031,40.43724822998047,79
1400,NorGLM/NorLlama-3B,Kim,begynte,salme,entertainment,"['Kim begynte på salmen.', 'Kim begynte med salmen.', 'Kim begynte salmen.']",40.46003723144531,37.051971435546875,39.64543914794922,80
1401,NorGLM/NorLlama-3B,Kim,startet,salme,entertainment,"['Kim startet på salmen.', 'Kim startet med salmen.', 'Kim startet salmen.']",40.81871795654297,36.29931640625,34.99993133544922,80
1402,NorGLM/NorLlama-3B,Kim,fortsatte,salme,entertainment,"['Kim fortsatte på salmen.', 'Kim fortsatte med salmen.', 'Kim fortsatte salmen.']",41.15571594238281,36.834964752197266,36.58427810668945,80
1403,NorGLM/NorLlama-3B,Kim,avsluttet,salme,entertainment,"['Kim avsluttet på salmen.', 'Kim avsluttet med salmen.', 'Kim avsluttet salmen.']",45.844581604003906,38.125465393066406,35.477420806884766,80
1404,NorGLM/NorLlama-3B,Kim,begynte,riff,entertainment,"['Kim begynte på riffet.', 'Kim begynte med riffet.', 'Kim begynte riffet.']",43.97187042236328,39.971923828125,42.10479736328125,81
1405,NorGLM/NorLlama-3B,Kim,startet,riff,entertainment,"['Kim startet på riffet.', 'Kim startet med riffet.', 'Kim startet riffet.']",41.33292770385742,37.354061126708984,38.810691833496094,81
1406,NorGLM/NorLlama-3B,Kim,fortsatte,riff,entertainment,"['Kim fortsatte på riffet.', 'Kim fortsatte med riffet.', 'Kim fortsatte riffet.']",40.05278778076172,38.266326904296875,38.06083297729492,81
1407,NorGLM/NorLlama-3B,Kim,avsluttet,riff,entertainment,"['Kim avsluttet på riffet.', 'Kim avsluttet med riffet.', 'Kim avsluttet riffet.']",42.277976989746094,39.75558090209961,39.14607620239258,81
1408,NorGLM/NorLlama-3B,Kim,begynte,flamenco,entertainment,"['Kim begynte på flamencoen.', 'Kim begynte med flamencoen.', 'Kim begynte flamencoen.']",44.96319580078125,44.226993560791016,45.235321044921875,82
1409,NorGLM/NorLlama-3B,Kim,startet,flamenco,entertainment,"['Kim startet på flamencoen.', 'Kim startet med flamencoen.', 'Kim startet flamencoen.']",42.99200439453125,41.391090393066406,41.14641571044922,82
1410,NorGLM/NorLlama-3B,Kim,fortsatte,flamenco,entertainment,"['Kim fortsatte på flamencoen.', 'Kim fortsatte med flamencoen.', 'Kim fortsatte flamencoen.']",42.01074981689453,41.16651153564453,42.55816650390625,82
1411,NorGLM/NorLlama-3B,Kim,avsluttet,flamenco,entertainment,"['Kim avsluttet på flamencoen.', 'Kim avsluttet med flamencoen.', 'Kim avsluttet flamencoen.']",44.54511642456055,43.46183395385742,42.73404312133789,82
1412,NorGLM/NorLlama-3B,Kim,begynte,melodi,entertainment,"['Kim begynte på melodien.', 'Kim begynte med melodien.', 'Kim begynte melodien.']",39.49394226074219,37.05770492553711,37.5723876953125,83
1413,NorGLM/NorLlama-3B,Kim,startet,melodi,entertainment,"['Kim startet på melodien.', 'Kim startet med melodien.', 'Kim startet melodien.']",38.19507598876953,34.7994384765625,34.105804443359375,83
1414,NorGLM/NorLlama-3B,Kim,fortsatte,melodi,entertainment,"['Kim fortsatte på melodien.', 'Kim fortsatte med melodien.', 'Kim fortsatte melodien.']",38.090728759765625,35.76024627685547,34.026893615722656,83
1415,NorGLM/NorLlama-3B,Kim,avsluttet,melodi,entertainment,"['Kim avsluttet på melodien.', 'Kim avsluttet med melodien.', 'Kim avsluttet melodien.']",41.6482048034668,37.76785659790039,36.338626861572266,83
1416,NorGLM/NorLlama-3B,Kim,begynte,anime,entertainment,"['Kim begynte på animen.', 'Kim begynte med animen.', 'Kim begynte animen.']",45.77948760986328,45.42921447753906,43.417259216308594,84
1417,NorGLM/NorLlama-3B,Kim,startet,anime,entertainment,"['Kim startet på animen.', 'Kim startet med animen.', 'Kim startet animen.']",44.966796875,43.528587341308594,41.79286193847656,84
1418,NorGLM/NorLlama-3B,Kim,fortsatte,anime,entertainment,"['Kim fortsatte på animen.', 'Kim fortsatte med animen.', 'Kim fortsatte animen.']",46.505367279052734,45.233497619628906,43.970314025878906,84
1419,NorGLM/NorLlama-3B,Kim,avsluttet,anime,entertainment,"['Kim avsluttet på animen.', 'Kim avsluttet med animen.', 'Kim avsluttet animen.']",50.780948638916016,47.6712646484375,45.06090545654297,84
1420,NorGLM/NorLlama-3B,Kim,begynte,portrett,entertainment,"['Kim begynte på portrettet.', 'Kim begynte med portrettet.', 'Kim begynte portrettet.']",38.675228118896484,38.02634048461914,38.79835510253906,85
1421,NorGLM/NorLlama-3B,Kim,startet,portrett,entertainment,"['Kim startet på portrettet.', 'Kim startet med portrettet.', 'Kim startet portrettet.']",38.1680793762207,36.3096923828125,36.24185562133789,85
1422,NorGLM/NorLlama-3B,Kim,fortsatte,portrett,entertainment,"['Kim fortsatte på portrettet.', 'Kim fortsatte med portrettet.', 'Kim fortsatte portrettet.']",40.503849029541016,38.13557434082031,37.1192626953125,85
1423,NorGLM/NorLlama-3B,Kim,avsluttet,portrett,entertainment,"['Kim avsluttet på portrettet.', 'Kim avsluttet med portrettet.', 'Kim avsluttet portrettet.']",41.31117248535156,39.09512710571289,36.30406951904297,85
1424,NorGLM/NorLlama-3B,Kim,begynte,freske,entertainment,"['Kim begynte på fresken.', 'Kim begynte med fresken.', 'Kim begynte fresken.']",45.28001022338867,40.76496887207031,43.359718322753906,86
1425,NorGLM/NorLlama-3B,Kim,startet,freske,entertainment,"['Kim startet på fresken.', 'Kim startet med fresken.', 'Kim startet fresken.']",43.432186126708984,40.063167572021484,41.409095764160156,86
1426,NorGLM/NorLlama-3B,Kim,fortsatte,freske,entertainment,"['Kim fortsatte på fresken.', 'Kim fortsatte med fresken.', 'Kim fortsatte fresken.']",42.13189697265625,41.782554626464844,40.68925857543945,86
